,index,Unnamed: 0,match,team,GK_passes_succeed,GK_total passes,GK_passes accuracy,GK_total shots,GK_on-target,GK_fouls committed,GK_fouls suffered,GK_distance,GK_distance in poss,GK_distance not in poss,GK_time on opposite half,GK_time on opposite third,GK_time on opposite pen,GK_sprints,GK_avg max speed,GK_low activity,GK_mid activity,GK_high activity,GK_saves,GK_yellow,GK_red,GK_tackles gaining ball,GK_tackles suffered losing ball,DF_passes_succeed,DF_total passes,DF_passes accuracy,DF_total shots,DF_on-target,DF_fouls committed,DF_fouls suffered,DF_distance,DF_distance in poss,DF_distance not in poss,DF_time on opposite half,DF_time on opposite third,DF_time on opposite pen,DF_sprints,DF_avg max speed,DF_low activity,DF_mid activity,DF_high activity,DF_saves,DF_yellow,DF_red,DF_tackles gaining ball,DF_tackles suffered losing ball,MF_passes_succeed,MF_total passes,MF_passes accuracy,MF_total shots,MF_on-target,MF_fouls committed,MF_fouls suffered,MF_distance,MF_distance in poss,MF_distance not in poss,MF_time on opposite half,MF_time on opposite third,MF_time on opposite pen,MF_sprints,MF_avg max speed,MF_low activity,MF_mid activity,MF_high activity,MF_saves,MF_yellow,MF_red,MF_tackles gaining ball,MF_tackles suffered losing ball,FW_passes_succeed,FW_total passes,FW_passes accuracy,FW_total shots,FW_on-target,FW_fouls committed,FW_fouls suffered,FW_distance,FW_distance in poss,FW_distance not in poss,FW_time on opposite half,FW_time on opposite third,FW_time on opposite pen,FW_sprints,FW_avg max speed,FW_low activity,FW_mid activity,FW_high activity,FW_saves,FW_yellow,FW_red,FW_tackles gaining ball,FW_tackles suffered losing ball,result
245,117,117,59,NED,8.0,-3.0,-19.0,0.0,0.0,0.0,-1.0,680.0,1267.0,-824.0,0.0,0.0,0.0,0.0,2.66,-10.5,2.0,8.5,0.0,0.0,0.0,0.0,0.0,177.0,158.0,18.75,0.0,1.0,-4.0,-7.0,-19529.0,3904.0,-17018.0,19.0,7.0,3.25,-76.0,1.1333333333333329,1.5,-0.5,-1.0,0.0,0.0,0.0,0.0,0.0,62.0,50.0,22.0,2.0,0.0,-1.0,0.0,-16275.0,710.0,-12355.0,-33.0,12.75,3.5,-79.0,-2.2624999999999993,2.75,-1.5,-1.25,0.0,0.0,0.0,0.0,0.0,118.0,160.0,9.666666666666664,12.0,11.0,7.0,5.0,27566.0,17358.0,2083.0,272.0,22.166666666666657,9.166666666666666,143.0,0.3116666666666674,0.1666666666666572,-0.5,0.3333333333333339,0.0,0.0,0.0,0.0,0.0,1
246,118,118,60,ARG,3.0,16.0,-23.0,0.0,0.0,0.0,0.0,-552.0,-238.0,-188.0,0.0,0.0,0.0,-2.0,-0.4299999999999997,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.0,-38.0,6.5,-1.0,0.0,-2.0,-2.0,-262.0,327.0,-827.0,-39.0,0.25,0.25,1.0,1.3575000000000017,0.75,0.25,-1.0,0.0,-1.0,0.0,1.0,-1.0,-61.0,-84.0,2.3333333333333286,-4.0,0.0,-5.0,0.0,-12764.0,-3881.0,-4070.0,-206.0,-18.366666666666667,-3.733333333333333,-43.0,0.05133333333333212,-1.9000000000000057,0.5333333333333332,1.3666666666666654,0.0,0.0,0.0,-1.0,-1.0,50.0,73.0,1.0833333333333286,5.0,3.0,4.0,5.0,11645.0,4174.0,2620.0,1.0,-19.0,-6.333333333333334,52.0,3.070833333333333,0.0833333333333286,0.0,-0.08333333333333393,0.0,0.0,0.0,1.0,1.0,1
247,119,119,60,BEL,-3.0,-16.0,23.0,0.0,0.0,0.0,0.0,552.0,238.0,188.0,0.0,0.0,0.0,2.0,0.4299999999999997,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,38.0,-6.5,1.0,0.0,2.0,2.0,262.0,-327.0,827.0,39.0,-0.25,-0.25,-1.0,-1.3575000000000017,-0.75,-0.25,1.0,0.0,1.0,0.0,-1.0,1.0,61.0,84.0,-2.3333333333333286,4.0,0.0,5.0,0.0,12764.0,3881.0,4070.0,206.0,18.366666666666667,3.733333333333333,43.0,-0.05133333333333212,1.9000000000000057,-0.5333333333333332,-1.3666666666666654,0.0,0.0,0.0,1.0,1.0,-50.0,-73.0,-1.0833333333333286,-5.0,-3.0,-4.0,-5.0,-11645.0,-4174.0,-2620.0,-1.0,19.0,6.333333333333334,-52.0,-3.070833333333333,-0.0833333333333286,0.0,0.08333333333333393,0.0,0.0,0.0,-1.0,-1.0,-1
248,120,120,61,BRA,-20.0,-22.0,-7.0,0.0,0.0,0.0,-1.0,-2652.0,-1061.0,-876.0,0.0,0.0,0.0,-12.0,-4.359999999999999,5.0,-3.0,-2.0,-4.0,0.0,0.0,1.0,0.0,89.0,98.0,7.75,4.0,2.0,1.0,6.0,7265.0,3159.0,3054.0,26.0,4.75,1.0,72.0,-0.28999999999999915,1.75,-2.25,0.5,0.0,1.0,0.0,1.0,0.0,-112.0,-115.0,-6.5,5.0,5.0,1.0,2.0,-15174.0,-6279.0,-5628.0,56.0,7.666666666666668,2.666666666666667,-50.0,-0.8550000000000004,-1.8333333333333428,0.3333333333333339,1.5,0.0,0.0,0.0,2.0,-1.0,-7.0,-6.0,-7.666666666666664,-5.0,-6.0,-5.0,-3.0,135.0,264.0,-256.0,7.0,2.0,-1.0,16.0,0.8766666666666723,3.333333333333343,-0.9999999999999991,-2.333333333333334,0.0,0.0,0.0,0.0,-3.0,-1
249,121,121,61,GER,20.0,22.0,7.0,0.0,0.0,0.0,1.0,2652.0,1061.0,876.0,0.0,0.0,0.0,12.0,4.359999999999999,-5.0,3.0,2.0,4.0,0.0,0.0,-1.0,0.0,-89.0,-98.0,-7.75,-4.0,-2.0,-1.0,-6.0,-7265.0,-3159.0,-3054.0,-26.0,-4.75,-1.0,-72.0,0.28999999999999915,-1.75,2.25,-0.5,0.0,-1.0,0.0,-1.0,0.0,112.0,115.0,6.5,-5.0,-5.0,-1.0,-2.0,15174.0,6279.0,5628.0,-56.0,-7.666666666666668,-2.666666666666667,50.0,0.8550000000000004,1.8333333333333428,-0.3333333333333339,-1.5,0.0,0.0,0.0,-2.0,1.0,7.0,6.0,7.666666666666664,5.0,6.0,5.0,3.0,-135.0,-264.0,256.0,-7.0,-2.0,1.0,-16.0,-0.8766666666666723,-3.333333333333343,0.9999999999999991,2.333333333333334,0.0,0.0,0.0,0.0,3.0,1
250,122,122,62,ARG,-6.0,3.0,-23.0,0.0,0.0,0.0,-1.0,-2276.0,-1215.0,-610.0,0.0,0.0,0.0,-2.0,-6.4,1.0,0.0,-1.0,-3.0,0.0,0.0,0.0,0.0,-91.0,-100.0,-3.700000000000003,1.0,1.0,-1.0,0.0,-251.0,-3087.0,1485.0,-35.0,0.5999999999999996,1.45,0.0,-2.593,2.549999999999997,-1.8499999999999996,-0.6999999999999993,0.0,0.0,0.0,-4.0,1.0,-15.0,-29.0,0.0,-1.0,1.0,-1.0,2.0,-413.0,-2804.0,2928.0,-42.0,1.0,0.0,12.0,1.9974999999999987,-2.75,0.75,2.0,0.0,0.0,0.0,2.0,-2.0,-54.0,-53.0,-17.700000000000003,1.0,0.0,-3.0,3.0,-1073.0,-2801.0,2350.0,20.0,-7.850000000000001,0.7000000000000002,17.0,0.5060000000000002,2.200000000000003,-1.4000000000000004,-0.8000000000000007,0.0,-1.0,0.0,0.0,3.0,1
251,123,123,62,NED,6.0,-3.0,23.0,0.0,0.0,0.0,1.0,2276.0,1215.0,610.0,0.0,0.0,0.0,2.0,6.4,-1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,91.0,100.0,3.700000000000003,-1.0,-1.0,1.0,0.0,251.0,3087.0,-1485.0,35.0,-0.5999999999999996,-1.45,0.0,2.593,-2.549999999999997,1.8499999999999996,0.6999999999999993,0.0,0.0,0.0,4.0,-1.0,15.0,29.0,0.0,1.0,-1.0,1.0,-2.0,413.0,2804.0,-2928.0,42.0,-1.0,0.0,-12.0,-1.9974999999999987,2.75,-0.75,-2.0,0.0,0.0,0.0,-2.0,2.0,54.0,53.0,17.700000000000003,-1.0,0.0,3.0,-3.0,1073.0,2801.0,-2350.0,-20.0,7.850000000000001,-0.7000000000000002,-17.0,-0.5060000000000002,-2.200000000000003,1.4000000000000004,0.8000000000000007,0.0,1.0,0.0,0.0,-3.0,-1
252,124,124,63,BRA,1.0,-18.0,22.0,0.0,0.0,0.0,0.0,-2112.0,-616.0,-938.0,0.0,0.0,0.0,-1.0,-1.8550000000000022,4.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,79.0,96.0,14.166666666666671,5.0,2.0,-4.0,5.0,-5816.0,1623.0,-6188.0,21.0,4.083333333333334,2.25,6.0,2.9924999999999997,5.416666666666671,-3.0,-2.416666666666666,0.0,0.0,0.0,0.0,0.0,132.0,171.0,-5.857142857142861,1.0,1.0,7.0,6.0,19166.0,11431.0,2635.0,278.0,15.142857142857142,2.9523809523809526,105.0,1.2380952380952408,-0.3809523809523796,-0.8095238095238084,1.1904761904761916,0.0,0.0,0.0,0.0,0.0,-43.0,-62.0,3.0,-3.0,-3.0,-7.0,-5.0,-19286.0,-4628.0,-8138.0,-1.0,26.833333333333332,8.0,-94.0,-1.625,0.8333333333333286,-0.16666666666666696,-0.6666666666666661,0.0,0.0,0.0,0.0,0.0,-1
253,125,125,63,NED,-1.0,18.0,-22.0,0.0,0.0,0.0,0.0,2112.0,616.0,938.0,0.0,0.0,0.0,1.0,1.8550000000000022,-4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,-79.0,-96.0,-14.166666666666671,-5.0,-2.0,4.0,-5.0,5816.0,-1623.0,6188.0,-21.0,-4.083333333333334,-2.25,-6.0,-2.9924999999999997,-5.416666666666671,3.0,2.416666666666666,0.0,0.0,0.0,0.0,0.0,-132.0,-171.0,5.857142857142861,-1.0,-1.0,-7.0,-6.0,-19166.0,-11431.0,-2635.0,-278.0,-15.142857142857142,-2.9523809523809526,-105.0,-1.2380952380952408,0.3809523809523796,0.8095238095238084,-1.1904761904761916,0.0,0.0,0.0,0.0,0.0,43.0,62.0,-3.0,3.0,3.0,7.0,5.0,19286.0,4628.0,8138.0,1.0,-26.833333333333332,-8.0,94.0,1.625,-0.8333333333333286,0.16666666666666696,0.6666666666666661,0.0,0.0,0.0,0.0,0.0,1
254,126,126,64,ARG,-22.0,-6.0,-40.0,0.0,0.0,0.0,-1.0,-2752.0,-1130.0,-643.0,-1.0,0.0,0.0,-2.0,-2.0100000000000016,2.0,-1.0,-1.0,4.0,0.0,0.0,0.0,0.0,-12.0,0.0,-8.75,-1.0,0.0,2.0,3.0,10229.0,-722.0,8399.0,-26.0,0.0,0.25,40.0,0.26000000000000156,0.5,-0.5,0.0,0.0,-1.0,0.0,-1.0,1.0,-230.0,-260.0,-4.75,-3.0,-2.0,-3.0,-1.0,-18570.0,-14019.0,-63.0,-158.0,-16.45,-1.2000000000000002,-73.0,-0.12300000000000111,1.9500000000000028,-0.6999999999999993,-1.25,0.0,0.0,0.0,1.0,0.0,-56.0,-63.0,-9.600000000000001,4.0,-3.0,-3.0,2.0,-997.0,-4019.0,2933.0,-9.0,-17.5,-3.7,-28.0,2.683,5.700000000000003,-2.4000000000000004,-3.3000000000000007,0.0,1.0,0.0,-1.0,0.0,-1
255,127,127,64,GER,22.0,6.0,40.0,0.0,0.0,0.0,1.0,2752.0,1130.0,643.0,1.0,0.0,0.0,2.0,2.0100000000000016,-2.0,1.0,1.0,-4.0,0.0,0.0,0.0,0.0,12.0,0.0,8.75,1.0,0.0,-2.0,-3.0,-10229.0,722.0,-8399.0,26.0,0.0,-0.25,-40.0,-0.26000000000000156,-0.5,0.5,0.0,0.0,1.0,0.0,1.0,-1.0,230.0,260.0,4.75,3.0,2.0,3.0,1.0,18570.0,14019.0,63.0,158.0,16.45,1.2000000000000002,73.0,0.12300000000000111,-1.9500000000000028,0.6999999999999993,1.25,0.0,0.0,0.0,-1.0,0.0,56.0,63.0,9.600000000000001,-4.0,3.0,3.0,-2.0,997.0,4019.0,-2933.0,9.0,17.5,3.7,28.0,-2.683,-5.700000000000003,2.4000000000000004,3.3000000000000007,0.0,-1.0,0.0,1.0,0.0,1
256,0,0,1,KSA,8.0,13.0,4.0,0.0,0.0,0.0,0.0,421.0,771.0,37.0,0.0,0.0,0.0,0.0,-6.630000000000001,-3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,130.0,0.6666666666666714,2.0,0.0,1.0,9.0,-3420.0,5076.0,225.0,0.0,-1.916666666666666,-0.5,90.0,0.19833333333333059,6.75,-7.583333333333336,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,93.0,79.0,9.708333333333329,-9.0,-6.0,-13.0,3.0,-50612.0,-234.0,-15247.0,-186.0,-11.125,-3.125,-110.0,-0.3958333333333357,4.875,-4.0,-0.875,0.0,0.0,0.0,0.0,0.0,-10.0,-13.0,10.5,0.0,-1.0,0.0,0.0,1001.0,1539.0,-976.0,34.0,-15.0,-9.833333333333332,-15.0,-3.278333333333336,12.166666666666671,-10.166666666666671,-2.0,0.0,0.0,0.0,0.0,0.0,-1
257,1,1,1,RUS,-8.0,-13.0,-4.0,0.0,0.0,0.0,0.0,-421.0,-771.0,-37.0,0.0,0.0,0.0,0.0,6.630000000000001,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,-112.0,-130.0,-0.6666666666666714,-2.0,0.0,-1.0,-9.0,3420.0,-5076.0,-225.0,0.0,1.916666666666666,0.5,-90.0,-0.19833333333333059,-6.75,7.583333333333336,-0.8333333333333333,0.0,0.0,0.0,0.0,0.0,-93.0,-79.0,-9.708333333333329,9.0,6.0,13.0,-3.0,50612.0,234.0,15247.0,186.0,11.125,3.125,110.0,0.3958333333333357,-4.875,4.0,0.875,0.0,0.0,0.0,0.0,0.0,10.0,13.0,-10.5,0.0,1.0,0.0,0.0,-1001.0,-1539.0,976.0,-34.0,15.0,9.833333333333332,15.0,3.278333333333336,-12.166666666666671,10.166666666666671,2.0,0.0,0.0,0.0,0.0,0.0,1
258,2,2,2,EGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-1.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,4.0,1.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,-8.0,-2.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,-1
259,3,3,2,URU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,-4.0,-1.0,-5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-2.0,-2.0,0.0,0.0,0.0,8.0,2.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,1
260,4,4,3,ESP,0.0,-4.0,15.0,0.0,0.0,0.0,0.0,-1382.0,-57.0,-944.0,0.0,0.0,0.0,-1.0,-12.030000000000001,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,166.0,7.0,1.0,1.0,2.0,0.0,-433.0,5458.0,-5820.0,27.0,2.5,2.0,-1.0,1.754999999999999,2.75,-2.5,-0.25,0.0,0.0,0.0,0.0,0.0,180.0,185.0,7.3999999999999915,3.0,1.0,-3.0,7.0,-16657.0,8158.0,-5667.0,9.0,-3.3999999999999986,-1.1999999999999997,18.0,-0.12200000000000344,0.20000000000000284,0.20000000000000284,-0.40000000000000013,0.0,0.0,0.0,0.0,0.0,12.0,14.0,5.75,0.0,0.0,-1.0,-6.0,-1086.0,2803.0,-3524.0,-2.0,-5.5,-4.75,15.0,0.36999999999999744,-0.75,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0
261,5,5,3,POR,0.0,4.0,-15.0,0.0,0.0,0.0,0.0,1382.0,57.0,944.0,0.0,0.0,0.0,1.0,12.030000000000001,-3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-165.0,-166.0,-7.0,-1.0,-1.0,-2.0,0.0,433.0,-5458.0,5820.0,-27.0,-2.5,-2.0,1.0,-1.754999999999999,-2.75,2.5,0.25,0.0,0.0,0.0,0.0,0.0,-180.0,-185.0,-7.3999999999999915,-3.0,-1.0,3.0,-7.0,16657.0,-8158.0,5667.0,-9.0,3.3999999999999986,1.1999999999999997,-18.0,0.12200000000000344,-0.20000000000000284,-0.20000000000000284,0.40000000000000013,0.0,0.0,0.0,0.0,0.0,-12.0,-14.0,-5.75,0.0,0.0,1.0,6.0,1086.0,-2803.0,3524.0,2.0,5.5,4.75,-15.0,-0.36999999999999744,0.75,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0
262,6,6,4,IRN,-3.0,4.0,-28.0,0.0,0.0,0.0,0.0,-315.0,-902.0,99.0,0.0,0.0,0.0,0.0,-4.42,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,-119.0,-116.0,-18.599999999999994,-1.0,-1.0,-2.0,8.0,8044.0,-3330.0,8330.0,-39.0,-1.5999999999999996,1.25,23.0,-2.849499999999999,1.1500000000000057,-0.75,-0.3999999999999999,0.0,0.0,0.0,0.0,0.0,-148.0,-167.0,-13.80952380952381,-7.0,-2.0,-9.0,-6.0,-41299.0,-18296.0,-2390.0,-281.0,-7.761904761904761,-1.0,-83.0,-1.928571428571427,-2.047619047619037,1.3809523809523832,0.6666666666666665,0.0,0.0,0.0,0.0,0.0,28.0,40.0,47.7,3.0,2.0,3.0,6.0,12112.0,3341.0,11127.0,59.0,-31.0,-7.1,94.0,-0.46999999999999886,0.09999999999999432,-0.6999999999999993,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0
